Name,Price,Cpu,ScreenResolution,Ram,Memory,Gpu,OpSys,Weight
"HP 15s-du3611TU Core i3 11th Gen 15.6"" FHD Laptop","58,090৳",Intel Core i3-1125G4 ,"15.6 Inch FHD (1920 x 1080) Display FeaturesMicro-edge 
Anti-glare 
250 nits 
45% NTSC ",4GB(1X4GBREMOVABLE) ,SATA HDD 1 TB ,Intel UHD Graphics Shared ,Windows 11 Home ,Black 35.85 x 24.2 x 1.99 cm 1.75 kg 
"HP 250 G8 Core i3 11th Gen 15.6"" FHD Laptop","62,430৳",Intel Core i3-1115G4 ,"15.6 Inch IPS FHD (1920 x 1080) Display FeaturesAnti-Glare WLED 
250nits 
eDP micro-edge 
45% NTSC ",1X8GBREMOVABLE ,SATA HDD 1TB ,Intel UHD Graphics Shared ,Windows 10 Home ,Black 32.41 x 22.58 x 1.98 cm 1.47 kg 
"HP 15s-eq2171AU Ryzen 3 5300U 15.6"" FHD Laptop","64,600৳",AMD Ryzen 3 5300U ,"15.6 Inch FHD (1920 x 1080) Touch ScreenNo Display Featuresmicro-edge, anti-glare, 250 nits, 45% NTSC ",8GB(2X4GB) ,PCIe NVMe M.2 SSD 512 GB ,AMD Radeon Graphics Shared ,Windows 11 Home ,Spruce Blue 35.85 x 24.2 x 1.79 cm 1.69 kg 
"HP 15s-fq5486TU Core i3 12th Gen 15.6"" FHD Laptop","62,970৳",Intel Core i3-1215U ,"15.6 Inch IPS FHD (1920 x 1080) Display FeaturesMicro-edge 
Anti-glare 
250 nits 
45% NTSC ",1X4GBREMOVABLE ,PCIe NVMe M.2 SSD 256 GB ,Intel UHD Graphics Shared ,Windows 11 Home ,Black 35.85 x 24.2 x 1.79 cm Starting at 1.7 kg 
"HP 15s-fq5487TU Core i3 12th Gen 15.6"" FHD Laptop","67,310৳",Intel Core i3-1215U ,"15.6 Inch IPS FHD (1920 x 1080) Display FeaturesMicro-edge 
Anti-glare 
250 nits 
45% NTSC ",8GB ,PCIe NVMe M.2 SSD 256 GB ,Intel UHD Graphics Shared ,Windows 11 Home ,Silver 35.85 x 24.2 x 1.79 cm Starting at 1.7 kg 
"HP 15s-fq5786TU Core i3 12th Gen 15.6"" FHD Laptop","69,480৳",Intel Core i3-1215U ,"15.6 Inch IPS FHD (1920 x 1080) Display FeaturesMicro-edge
 Anti-glare 
250 nits 
45% NTSC ",1X8GBREMOVABLE ,PCIe NVMe M.2 SSD 512 GB ,Intel UHD Graphics Shared ,Windows 11 Home ,Silver 35.85 x 24.2 x 1.79 cm Starting at 1.7 kg 
"HP 15s-eq2690AU Ryzen 5 5500U 15.6"" FHD Laptop","72,740৳",AMD Ryzen 5 5500U ,"15.6"" FHD (1920 x 1080) Display FeaturesMicro-edge, 
Anti-glare 
250 nits 
45% NTSC Display ",8GBSD(2X4GB) ,PCIe NVMe SSD 512 GB ,AMD Radeon Graphics Shared ,Windows 10 Home ,Silver 35.85 x 24.2 x 1.79 cm 1.69 kg 
"HP 15s-du3561TU Core i5 11th Gen 15.6"" FHD Laptop","74,370৳",Intel Core i5-1135G7 ,"15.6 Inch FHD (1920 x 1080) Display FeaturesMicro-edge 
Anti-glare 
250 nits 
45% NTSC ",8GB(2X4GB) , SATA HDD 1 TB ,Intel Iris Xᵉ Graphics Shared ,Windows 11 Home Other Pre-installed SoftwaresMicrosoft Office Home & Student ,Silver 35.85 x 24.2 x 1.79 cm Starting at 1.7 kg 
"HP 15s-eq3234AU Ryzen 5 5625U 15.6"" FHD Laptop","74,370৳",AMD Ryzen 5 5625U ,"15.6"" diagonal. IPS FHD (1920 x 1080) Display FeaturesMicro-edge
Anti-glare
250 nits 
45% NTSC Display ",8GB(4GBX2) ,PCIe NVMe M.2 SSD 512 GB ,AMD Radeon Graphics Shared ,Windows 11 Home Other Pre-installed SoftwaresMS Office ,35.85 x 24.2 x 1.79 cm Starting at 1.7 kg 
"HP 14s-dq5445TU Core i5 12th Gen 14"" FHD Laptop","81,960৳",Intel Core i5-1235U ,"14 Inch IPS FHD (1920 x 1080) Display FeaturesMicro-edge 
BrightView 
250 nits 
45% NTSC Display ",8GB(4GBX2) ,PCIe NVMe M.2 SSD 512GB ,Intel Iris Xe Graphics Shared ,Windows 11 Home Other Pre-installed SoftwaresMicrosoft Office Home & Student ,Silver 32.4 x 22.5 x 1.79 cm 1.47kg 
"HP 15s-du3039TX Core i5 11th Gen MX450 2GB Graphics 15.6"" FHD Laptop","83,590৳",Intel Core i5-1135G7 ,"15.6 FHD (1920 x 1080) Touch ScreenNo Display Features diagonal, micro-edge, anti-glare, 250 nits, 45% NTSC ",8GB(2X4GB) ,SATA HDD 1TB ,Nvidia MX450 Graphics 2GB ,Windows 10 Home 64 Other Pre-installed SoftwaresMicrosoft Office Home & Student ,Silver 35.85 x 24.2 x 1.99 cm Starting at 1.75 kg 
"HP 15s-eq2335AU Ryzen 7 5700U 15.6"" FHD Laptop","84,670৳",AMD Ryzen 7 5700U ,"15.6 Inch FHD (1920 x 1080) Display FeaturesMicro-edge, 
Anti-glare
250 nits 
45% NTSC ",8GB(1X8GB) ,PCIe NVMe M.2 SSD 512 GB ,AMD Radeon Graphics Shared ,Windows 11 Home ,Spruce Blue 35.85 x 24.2 x 1.79 cm 1.69 kg 
"HP ProBook 440 G8 Core i5 11th Gen 14"" HD Laptop","93,300৳",Intel Core i5-1135G7 ,14 Inch LED HD (1366 x 768) Touch ScreenNo ,8GB ,PCIe NVMe M.2 SSD 512GB ,Intel Iris Xe Graphics Shared ,Fee DOS ,Silver 32.19 x 21.39 x 1.99 cm Starting at 1.38 kg 
HP Probook 450 G8 Core i5 11th Gen 512GB SSD 15.6 inch FHD Laptop,"92,524৳",Intel Core i5-1135G7 ,15.6 inch LED FHD (1920 x 1080) Touch ScreenNo ,8GB ,PCIe NVMe M.2 SSD 512GB ,Intel Iris Xe Graphics Shared ,Windows 11 ,Silver 35.94 x 23.67 x 1.98 cm  1.74 kg 
"HP ProBook 440 G8 Core i5 11th Gen 14"" FHD Laptop","94,400৳",Intel Core i5-1135G7 ,14 Inch LED  FHD (1920 x 1080) Touch ScreenNo ,8GB ,PCIe NVMe M.2 SSD 512GB ,Intel Iris Xe Graphics Shared ,Windows 10 Home ,Silver 32.19 x 21.39 x 1.99 cm Starting at 1.38 kg 
"HP ProBook 455 G9 Ryzen 5 5625U 15.6"" FHD Laptop","95,500৳",AMD Ryzen 5 5625U ,15.6 Inch IPS FHD (1920x1080) Touch ScreenNo ,8GB ,PCIe NVMe SSD 512GB ,AMD Radeon Graphics Shared ,Windows 11 Home ,Silver 14.14 x 9.2 x 0.78 in Starting at 3.83 lb 
"HP 15s-du3520TX Core i7 11th Gen MX450 2GB Graphics 15.6"" FHD Laptop","108,000৳",Intel Core i7-1165G7 ,15.6 Inch IPS FHD (1920 x 1080) Touch ScreenNo ,8GB ,PCIe NVMe M.2 SSD 512GB ,NVIDIA GeForce MX450 2 GB ,Windows 11 Home ,Silver 35.85 x 24.2 x 1.99 cm 1.75 kg 
"HP ProBook 440 G8 Core i7 11th Gen 14"" FHD Laptop With Windows 10 Pro","119,900৳",Intel Core i7-1165G7 ,14 Inch IPS FHD (1920 x 1080) Touch ScreenNo ,8GB ,PCIe NVMe M.2 SSD 512 GB ,Intel Iris Xe Graphics Shared ,Windows 10 Pro ,Silver 32.19 x 21.39 x 1.99 cm 1.38 kg 
"HP EliteBook 840 G8 Core i7 11th Gen 16GB RAM, 512GB SSD 14"" FHD Laptop","173,600৳",Intel Core i7 1165G7 ,14-inch FHD IPS LED Display 1920x1080 (WxH) FHD Display FeaturesAnti-Glare ,16GB ,SSD 512GB ,Intel Iris Xe Graphics Integrated ,Windows 10 Pro ,Silver 12.73 x 8.44 x 0.7 in 1.32 Kg 
"HP OMEN 16-c0456AX Ryzen 9 5900H RTX 3070 8GB Graphics 16.1"" FHD Gaming Laptop","259,900৳",AMD Ryzen 9 5900H ,16.1 Inch IPS  FHD (1920 x 1080) Touch ScreenNo ,16GB(2X8GB) ,PCIe NVMe TLC M.2 SSD 1TB ,NVIDIA GeForce RTX 3070 8 GB ,Windows 11 Home ,Mica Silver 36.92 x 24.8 x 2.3 cm Starting at 2.3 kg 
"HP ZBook Create G7 Core i7 10th Gen RTX 2070 8GB Graphics 15.6"" FHD Laptop","330,000৳",Intel Core i7-10750H ,15.6 Inch IPS FHD (1920 x 1080) Touch ScreenNo ,16GBSD ,PCIe NVMe TLC SED SSD 512 GB ,"Intel UHD Graphics
NVIDIA GeForce RTX 2070 with Max-Q Design 8 GB ",Windows 10 Pro 64bit Other Pre-installed SoftwaresMicrosoft Office Home & Student ,Turbo Silver 13.93 x 9.24 x 0.70 in (non touch) 4.23 lb 
"Dell Vostro 14 3400 Core i3 11th Gen 14"" HD Laptop Backlit Keyboard with 03 Years Warranty","54,450৳",Intel Core i3-1115G4 ,14 inch HD (1366 x 768) Touch ScreenNo Refresh Rate60 Hz ,4GB ,SATA Hard Drive 1TB ,Intel UHD Graphics Shared ,Free DOS ,"Black Height: 0.71"" – 0.78"" (18.1 mm – 19.0 mm)
Width: 12.94"" (328.7 mm)
Depth: 9.43"" (239.5 mm) 1.59 kg (3.49 lb) "
"Dell Latitude 15-3520 Core i3 1115G4 15.6"" HD Laptop","58,520৳",Intel Core i3-1115G4 ,15.6 Inch LED HD (1366x768) Touch ScreenNo ,4GB ,SATA HDD 1TB ,Intel UHD Graphics Shared ,Free DOS ,Black 361.0 x 240.9 x 18.06mm 1.79 kg 
"Dell Inspiron 15 3525 Ryzen 3 5425U 15.6"" FHD Laptop","61,890৳",AMD Ryzen 3 5425U ,15.6 inch  FHD (1920 x 1080) Touch ScreenNo Refresh Rate120Hz ,8GB ,M.2 PCIe NVMe SSD 256GB ,AMD Radeon Graphics Shared ,Windows 11 Home ,"Black Height (front): 0.67 in. (16.96 mm)
Height (rear): 0.83 in. (21.07 mm)
Width: 14.11 in. (358.50 mm)
Depth: 9.27 in. (235.60 mm)  (minimum): 3.71 lbs (1.68 kg) "
"Dell Inspiron 15 3520 Core i3 12th Gen 15.6"" FHD Laptop","68,940৳",Intel Core i3-1215U ,15.6 inch FHD (1920 x 1080) Touch ScreenNo Refresh Rate120Hz ,8GBX1 ,M.2 PCIe NVMe SSD 512GB ,Intel UHD Graphics Shared ,Windows 11 ,"Platinum Silver (WARMLKN15ADL23051004PLASPP)
Carbon Black (WARMLKN15ADL23051004PLASPP) Height (front): 16.96 mm (0.67 in.)
Height (rear): 21.07 mm (0.83 in.)
Width: 358.50 mm (14.11 in.)
Depth: 235.56 mm (9.27 in.) 1.65 kg "
"Dell Inspiron 15 3525 Ryzen 5 5625U 15.6"" FHD Laptop","73,280৳",AMD Ryzen 5 5625U ,15.6 inch  FHD (1920 x 1080) Touch ScreenNo Refresh Rate120Hz ,8GB ,M.2 PCIe NVMe SSD 512GB ,AMD Radeon Graphics Shared ,Windows 11 Home ,"Black Height (front): 0.67 in. (16.96 mm)
Height (rear): 0.83 in. (21.07 mm)
Width: 14.11 in. (358.50 mm)
Depth: 9.27 in. (235.60 mm)  (minimum): 3.71 lbs (1.68 kg) "
"Dell Latitude 14 3420 Core i3 11th Gen 14"" FHD Laptop","75,600৳",Intel Core i3-1125G4 ,14 inch FHD (1920 x 1080) Touch ScreenNo Display FeaturesAG  220nits Display ,8GB ,M.2 PCIe NVMe SSD 256GB ,Intel UHD Graphics Shared ,Free DOS ,"Black Height: 0.69"" (17.6 mm)
Width: 12.83"" (326 mm)
Depth: 8.9"" (226 mm)  3.36lb (1.52kg) "
"Dell Inspiron 15 3520 Core i5 12th Gen 15.6"" FHD Laptop","84,130৳",Intel Core i5-1235U ,15.6 inch FHD (1920 x 1080) Touch ScreenNo Refresh Rate120Hz ,8GBX1 ,M.2 PCIe NVMe SSD 512GB ,Intel UHD Graphics Shared ,Windows 11 ,"Platinum Silver (WARMLKN15ADL23051010PLASPP)
Carbon Black (WARMLKN15ADL23051010PLASPP) Height (front): 16.96 mm (0.67 in.)
Height (rear): 21.07 mm (0.83 in.)
Width: 358.50 mm (14.11 in.)
Depth: 235.56 mm (9.27 in.) 1.65 kg "
"Dell Latitude 14 3420 Core i5 11th Gen 512GB SSD 14"" HD Laptop","88,000৳",Intel  Core i5-1145G7 ,"14 Inch HD (1366 x 768) Touch ScreenNo Display Features AG , 220nits Display ",8GB(1X8GB) , M.2 PCIe NVMe SSD 512GB ,Intel Iris Xe Graphics Shared ,Free DOS ,"Black Height: 0.69"" (17.6 mm)
Width: 12.83"" (326 mm)
Depth: 8.9"" (226 mm) 3.36lb (1.52kg) "
"Dell Inspiron 15 3511 Core i5 11th Gen 512GB SSD MX350 2GB Graphics 15.6"" FHD Laptop","88,970৳",Intel Core i5-1135G7 ,15.6 inch FHD (1920 x 1080) Touch ScreenNo Display FeaturesAnti-glare LED Backlight Non-Touch Narrow Border WVA Display ,8GB ,M.2 PCIe NVMe SSD 512GB ,NVIDIA GeForce MX350  2GB ,Windows 11 ,Platinum Silver Height (front): 17.50 mm x Height (rear): 18.99 mm x Width: 358.50 mm x Depth: 235.56 1.85 kg 
"Dell Inspiron 15 3525 Ryzen 7 5825U 15.6"" FHD Laptop","91,730৳",AMD Ryzen 7 5825U ,15.6 inch  FHD (1920 x 1080) Touch ScreenNo Refresh Rate120Hz ,8GB ,M.2 PCIe NVMe SSD 512GB ,AMD Radeon Graphics Shared ,Windows 11 Home ,"Silver Height (front): 0.67 in. (16.96 mm)
Height (rear): 0.83 in. (21.07 mm)
Width: 14.11 in. (358.50 mm)
Depth: 9.27 in. (235.60 mm)  (minimum): 3.71 lbs (1.68 kg) "
"Dell Inspiron 15 3520 Core i7 12th Gen 15.6"" FHD Laptop","101,490৳",Intel Core i7-1255U ,15.6 inch FHD (1920 x 1080) Touch ScreenNo Refresh Rate120Hz ,8GBX1 ,M.2 PCIe NVMe SSD 512GB ,Intel UHD Graphics Shared ,Windows 11 ,"Platinum Silver (WARMLKN15ADL23051013PLA) Height (front): 16.96 mm (0.67 in.)
Height (rear): 21.07 mm (0.83 in.)
Width: 358.50 mm (14.11 in.)
Depth: 235.56 mm (9.27 in.) 1.65 kg "
"Dell Vostro 14 3400 Core i7 11th Gen MX330 2GB Graphics 14"" FHD Laptop With Backlit Keyboard","103,660৳",Intel Core i7-1165G7 ,14.0 inch FHD (1920 x 1080) Touch ScreenNo Display FeaturesAnti-glare LED Backlight  Narrow Border WVA Display ,8GB ,M.2 PCIe NVMe Solid State Drive 512GB ,NVIDIA GeForce MX330 2GB ,Free DOS ,"Black
Silver Height: Front: 0.66"" (16.74 mm) Rear: 0.7"" (17.9 mm)
Width: 12.65"" (321.3 mm)
Depth: 8.51"" (216.2 mm) 3.03 lb (1.36 kg) "
"Dell Inspiron 15 3511 Core i7 11th Gen 512GB SSD MX350 2GB Graphics 15.6"" FHD Laptop","104,200৳",Intel Core i7-1165G7 ,15.6 inch FHD (1920 x 1080) Touch ScreenNo Display FeaturesAnti-glare LED Backlight Narrow Border WVA Display ,8GB ,M.2 PCIe NVMe SSD 512GB ,NVIDIA GeForce MX350 2GB ,Windows 10 Other Pre-installed SoftwaresOffice 365 home ,"Carbon Black
Mist Blue Speckle
Platinum Silver Height (front): 17.50 mm x Height (rear): 18.99 mm x Width: 358.50 mm x Depth: 235.56 1.85 kg "
"Dell Inspiron 15 5510 Core i7 11th Gen 15"" FHD Laptop","108,500৳",Intel Core i7-11390H ,15 inch FHD (1920 x 1080) Touch ScreenNo Display FeaturesAnti-glare LED Backlight Narrow Border WVA ,8GB(4GB+4GB) ,M.2 PCIe NVMe SSD 512GB ,Intel Iris Xe Graphics Shared ,Windows 10 Home ,"Platinum Silver Height (front): 14.6 mm (0.57"")
Height (rear): 17.99 mm (0.71"")
Width: 356.06 mm (14.02"")
Depth: 228.9 mm (9.01"") 1.633 kg (3.6 lb) "
"Dell Latitude 14 3420 Core i7 11th Gen 14"" FHD Laptop","116,100৳",Intel Core i7-1165G7 ,14 inch FHD (1920 x 1080) Touch ScreenNo Display FeaturesAG 250nits Display ,8GB ,M.2 PCIe NVMe SSD 512GB ,Intel Iris Xe Graphics Shared ,Free DOS ,"Black Height: 0.69"" (17.6 mm)
Width: 12.83"" (326 mm)
Depth: 8.9"" (226 mm) 3.36lb (1.52kg) "
"Dell Inspiron 16 5620 Core i7 12th Gen 16"" FHD+ Laptop","141,050৳",Intel Core i7-1255U ,16 inch WVA FHD+ (1920 x 1200) Touch ScreenNo ,16GB(2X8GB) ,M.2 PCIe NVMe SSD 512GB ,NVIDIA GeForce MX570 2GB ,Windows 11 Home ,"Platinum Silver Height: 0.62"" - 0.72"" (15.67mm - 18.3mm)
Width: 14.05"" (356.78 mm)
Depth: 9.92"" (251.9 mm) 4.12 lbs. (1.87 kg) Body MaterialAluminium exterior shell "
"Lenovo IdeaPad D330 10IGL Intel CDC N4020 10.1"" HD Touch Laptop","38,020৳",Intel Celeron N4020 ,10.1 Inch HD IPS LED Display 1280x800 (WxH) WXGA Touch ScreenYes ,4GB ,eMMC 5.1 SSD 128GB ,Intel UHD 600 Graphics Shared ,Genuine Win 10 home ,"Mineral Gray 249 x 178 x 9.5mm (Pad),
249 x 186 x 8.5 mm (Keyboard Dock) 1.13 Kg "
"Lenovo IdeaPad Slim 3i Celeron N4020 256GB SSD 15.6"" HD Laptop with 3 Years Warranty","38,890৳",Intel Celeron N4020 ,15.6 FHD (1920x1080 ) Touch ScreenNo Display FeaturesTN 220nits Anti-glare ,4GB ,NVMe PCIe SSD 256GB ,Intel UHD Graphics 600 Shared ,Windows 11 Home ,Platinum Grey 362.2 x 253.4 x 19.9 mm (14.26 x 9.98 x 0.78 inches) 1.7 kg (3.75 lbs) 
"Lenovo IdeaPad Slim 3i Celeron N4020 14"" FHD Laptop","38,890৳",Intel Celeron N4020 ,"14"" FHD FHD (1920x1080) Touch ScreenNo ",4GB ,NVMe PCIe SSD 256GB ,Intel UHD Graphics 600 Shared ,Windows 11 Home ,Platinum Grey 362.2 x 253.4 x 19.9 mm (14.26 x 9.98 x 0.78 inches) 1.7 kg (3.75 lbs) 
"Lenovo IdeaPad Slim 3i Core i3 10th Gen 15.6"" FHD Laptop","50,500৳",Intel Core i3-1005G1 ,15.6 Inch FHD (1920x1080) Touch ScreenNo Display FeaturesTN 220nits Anti-glare Display ,4GB ,M.2 2242 PCIe 3.0x2 NVMe SSD 256GB ,Intel UHD Graphics Shared ,Windows 11 Home ,Platinum Grey 1.7Kg 
"Lenovo V14 Core i3 11th Gen 14"" Full HD Laptop","57,750৳",Intel Core i3-1115G4 ,14.0 Inch FHD (1920x1080) Touch ScreenNo ,4GB ,SATA HDD 1TB ,Intel UHD Graphics Shared ,Free DOS ,Black 324.2 x 215.2 x 19.9mm 1.5kg / 3.3lbs 
"Lenovo IdeaPad Slim 3i 11th Gen Core i3 256GB SSD 15.6"" Full HD Laptop with Windows 11","57,010৳",Intel Core i3-1115G4 ,15.6 Inch FHD (1920×1080) Touch ScreenNo Display FeaturesTN 250nits Anti-glare ,4GB ,M.2 2242 PCIe 3.0x4 NVMe SSD 256GB ,Integrated Intel UHD Graphics Shared ,"Windows 11 Home 64, English ",ARCTIC GREY 359.2 x 236.5 x 19.9 mm (14.14 x 9.31 x 0.78 inches) 1.65 KG 
"Lenovo IdeaPad 1 15ADA7 AMD Ryzen 3 3250U 15.6"" FHD Laptop","57,010৳",AMD Ryzen 3 3250U ,"15.6"" TN FHD (1920 x 1080) Touch ScreenN/A ",8GB(4GBONBOARD+4GB) ,NVMe PCIe SSD 512GB ,AMD Radeon Graphics Shared ,Windows 11 Home ,Cloud Grey 360.2 x 236 x 17.9 mm 1.6 kg 
"Lenovo IdeaPad Slim 3i 11th Gen Core i3 8GB RAM 14"" FHD Laptop with Windows 11","61,350৳",Intel Core i3-1115G4 ,"14 Inch FHD (1920x1080) Touch ScreenNo Display FeaturesTN 250nits Anti-glare, 45% NTSC ",4GB+4GB=8GB(1X4GBONBOARD) ,M.2 2242 PCIe 3.0x4 NVMe SSD 256GB ,Integrated Intel UHD Graphics Shared ,Windows 11 Home ,ARCTIC GREY 324.2 x 215.7 x 19.9 mm (12.76 x 8.49 x 0.78 inches) 1.41 kg (3.1 lbs) 
"Lenovo K14 Core i3 11th Gen 14"" FHD Business Series Laptop","67,500৳",Intel Core i3-1115G4 ,14 Inch TN FHD (1920 x 1080) Touch ScreenNo ,8GB ,M.2 2242 PCIe TLC SSD 512GB ,Intel Iris Xe Shared ,Free Dos ,Black 
"Lenovo IdeaPad Slim 3i 11th Gen Core i5 15.6"" FHD IPS Display Laptop","76,540৳",Intel Core i5-1135G7 ,"15.6 Inch IPS FHD (1920 x 1080) Display Features200 nits, 45% NTSC ",8GB ,M.2 NVME SSD 512GB ,Intel Iris Xe Graphics Shared ,Windows 11 ,Arctic Grey 362.2 x 253.4 x 19.9mm / 14.26″ x 9.98″ x 0.78″ 1.65kg 
"Lenovo IdeaPad Slim 3i 11th Gen Core i5 15.6"" FHD Laptop with 3 Years Warranty","79,790৳",Intel Core i5-1135G7 ,"15.6 Inch IPS FHD (1920 x 1080) Display Features200 nits, 45% NTSC ",8GB ,M.2 NVME SSD 512GB ,Intel Iris Xe Graphics Shared ,Windows 11 ,Arctic Grey 362.2 x 253.4 x 19.9mm / 14.26″ x 9.98″ x 0.78″ 1.65kg 
"Lenovo IdeaPad Slim 3i 15ITL Core i5 11th Gen MX350 2GB Graphics 15.6"" FHD Laptop with 03 Years Warranty","85,220৳",Intel Core i5-1135G7 ,15.6 Inch FHD (1920 x 1080) Touch ScreenNo Display FeaturesTN 250nits Anti-glare (4 Sided Narrow Bezel) ,4GB+4GB=8GB ,M.2 NVME SSD 512GB ,NVIDIA GeForce MX350 2GB ,"Windows 11 Home 64, English ",Arctic Grey 1.65kg 
"Lenovo V14 Core i5 11th Gen 1TB SATA 14"" FHD Laptop","83,000৳",Intel Core i5-1135G7 ,14 Inch diagonal FHD LED LED (1920 x 1080) Touch ScreenNo ,8GB ,SATA 1TB ,Intel UHD Graphics Shared ,Free DOS ,Black 12.9″ x 9.5″ x 0.8″; 327.1mm x 241mm x 19.9mm 1.6 Kgs 
